id,neighborhood,property_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,rating,superhost,response_time,minimum_nights,maximum_nights,latitude,longitude
15581306,Brightwood Park,House,8,2.0,3,200,300,150,96.0,0,within an hour,3,10,38.94617,-77.02234
15585053,Brightwood Park,House,6,3.5,2,499,499,0,,0,,5,14,38.95402,-77.01881
15587463,Ivy City,Guest suite,3,1.0,1,69,0,0,90.0,0,within an hour,3,1125,38.90453,-76.98409000000002
15589935,Dupont Circle,Apartment,2,1.0,1,57,0,40,98.0,0,,2,1125,38.91479,-77.04248
15591499,Union Station,Apartment,3,1.0,1,150,0,60,93.0,0,within an hour,2,90,38.89371,-76.98761
15600625,Columbia Heights,Apartment,6,1.0,2,249,200,125,93.0,0,within a day,1,29,38.93193,-77.02821999999998
15604857,Spring Valley,Guest suite,2,1.0,1,95,0,50,96.0,1,within an hour,3,365,38.91679,-77.08502
15618501,Woodridge,Bungalow,2,1.0,1,22,200,100,96.0,1,within a few hours,7,180,38.93509,-76.96502
15620627,Edgewood,Apartment,4,1.0,1,109,0,30,100.0,1,within an hour,1,1125,38.91348,-77.01331
15624652,Brookland,House,2,1.0,1,54,0,35,100.0,0,within a day,2,1125,38.92437,-76.97816999999998
15624823,Howard University,Apartment,4,1.0,1,105,300,75,90.0,0,within a day,15,1125,38.91456,-77.0207
15628435,River Terrace,Apartment,2,1.0,1,175,100,75,100.0,0,,3,30,38.88995,-76.95215999999998
15630065,Ivy City,House,6,1.5,3,1200,100,40,,0,,2,4,38.90918,-76.98523
15630717,Shaw,Townhouse,6,1.5,2,1100,0,75,,0,,2,8,38.90925,-77.02598
15645401,Union Station,Townhouse,5,1.5,2,175,0,20,99.0,1,within an hour,2,1125,38.90583,-76.99883
15646617,Cathedral Heights,Apartment,2,1.0,0,120,0,0,,0,,1,1125,38.93655,-77.07629
15654101,Union Station,House,6,2.0,2,215,200,76,98.0,1,within an hour,2,365,38.89979,-76.99428
15656492,Edgewood,House,2,1.0,1,75,200,30,95.0,0,within a few hours,2,90,38.91651,-77.00484
15657259,North Cleveland Park,House,2,1.0,1,60,0,29,99.0,1,within an hour,2,1125,38.95025,-77.0711
15658197,Georgetown,Bed and breakfast,3,1.5,1,130,500,50,94.0,0,within an hour,1,1125,38.91121,-77.05501
15663247,Union Station,House,2,1.5,1,60,0,0,100.0,0,,1,30,38.90008,-76.99022
15663836,River Terrace,Townhouse,5,1.0,2,150,0,0,100.0,0,,2,4,38.89079,-76.95551999999998
15665231,Capitol Hill,Apartment,4,1.0,1,165,200,80,98.0,1,within an hour,2,60,38.89059,-76.99819000000002
15677936,Ivy City,House,2,1.5,1,121,0,10,99.0,1,within an hour,1,10,38.91217,-76.98486
15700585,Ivy City,Townhouse,4,1.0,2,150,200,75,96.0,0,,28,28,38.90838,-76.98552
15703472,Union Station,Apartment,3,1.0,1,165,0,40,98.0,0,,1,7,38.90506,-77.00556
15706173,Ivy City,House,7,1.5,3,175,0,100,100.0,1,within an hour,4,14,38.90533,-76.98363
15707880,Union Station,House,4,1.5,2,350,0,100,100.0,0,,2,7,38.89828,-76.98664000000002
15718041,Georgetown,Condominium,4,1.0,1,99,200,85,82.0,0,within an hour,1,29,38.91549000000001,-77.07361999999998
15720606,Union Station,Apartment,4,1.0,1,150,500,60,98.0,1,within an hour,2,60,38.90165,-76.99701999999998
15728962,Shaw,Apartment,2,1.0,0,85,0,55,98.0,1,within an hour,2,14,38.91201,-77.01822
15733042,Capitol Hill,Townhouse,7,1.0,2,265,200,125,96.0,1,within an hour,2,120,38.88803,-76.98979
15734466,Capitol Hill,Apartment,5,1.0,2,105,100,100,94.0,1,within an hour,1,1125,38.89006,-76.99195
15734774,Capitol Hill,House,5,1.0,2,195,0,95,97.0,1,within an hour,1,1125,38.88824,-76.99685
15740602,Brookland,Townhouse,5,2.5,2,209,0,59,100.0,0,,2,1125,38.93037,-76.98924
15741378,Brightwood Park,House,8,2.5,3,171,150,100,97.0,1,within an hour,2,30,38.95848,-77.02398000000002
15744305,Capitol Hill,Apartment,2,1.0,1,110,200,100,100.0,0,within an hour,5,1124,38.88528,-76.98886
15745865,Brightwood Park,Guest suite,4,1.0,1,120,0,35,97.0,0,,3,14,38.93887,-77.02929
15752270,Capitol Hill,Apartment,2,1.0,1,120,300,45,100.0,0,,3,14,38.87761,-76.98801999999998
15752720,Brightwood Park,Townhouse,4,2.5,2,300,400,80,100.0,1,within a few hours,4,90,38.93902,-77.017
15755522,Takoma,House,6,1.0,1,73,0,50,97.0,1,within an hour,2,1125,38.97155,-77.01778
15757831,Mayfair,House,2,1.0,1,70,0,10,,0,,2,20,38.89769,-76.93883000000002
15758808,North Michigan Park,Townhouse,2,1.0,1,41,0,5,98.0,1,within an hour,2,10,38.94953,-76.99733
15769448,Capitol Hill,Apartment,3,1.0,1,180,150,75,,0,,1,8,38.88611,-77.00061
15780460,Kalorama Heights,Apartment,3,2.0,2,150,0,0,,0,,3,200,38.92337,-77.03874
15780784,Brightwood Park,Apartment,3,1.0,2,450,155,100,78.0,0,within a day,2,28,38.95334,-77.01737
15790449,Friendship Heights,House,2,2.0,1,125,0,35,99.0,1,within an hour,2,14,38.94278,-77.08374
15797166,Capitol Hill,Apartment,4,1.0,1,92,0,65,97.0,0,,3,1125,38.8783,-76.98325
15798241,Capitol Hill,Apartment,5,1.0,1,175,0,90,97.0,1,within an hour,2,1125,38.88462,-77.00373
15799361,Howard University,Condominium,4,1.5,2,59,0,0,97.0,0,,2,5,38.91432,-77.02600000000002
15802301,Edgewood,Apartment,3,1.0,2,117,0,50,100.0,0,within a day,1,31,38.91392000000001,-77.00686999999998
15803162,Union Station,House,5,1.5,2,900,0,0,100.0,0,,3,4,38.89444,-76.99238000000003
15804925,Shaw,Apartment,4,1.0,2,186,150,85,98.0,1,within an hour,2,1125,38.91039,-77.02214000000002
15805076,Capitol Hill,Townhouse,8,2.0,3,199,299,115,97.0,0,,2,1125,38.87963,-76.99540999999998
15805615,Edgewood,Apartment,1,1.0,1,39,200,39,96.0,0,within an hour,1,7,38.91197,-77.01428
15806290,Edgewood,Apartment,1,1.0,1,45,250,39,94.0,0,within an hour,1,7,38.91262,-77.015
15806332,Takoma,Apartment,3,1.0,1,85,500,25,97.0,0,within an hour,2,29,38.96686,-77.01956
15806545,Howard University,House,8,1.5,3,299,250,125,98.0,1,within an hour,2,365,38.91571,-77.01614000000002
15807489,Edgewood,Apartment,2,1.0,1,79,500,69,95.0,0,within an hour,1,7,38.91198,-77.01347
15808888,Howard University,Townhouse,2,1.0,1,80,100,20,98.0,1,within a few hours,1,31,38.91516,-77.01866
15809299,Shaw,Loft,6,2.0,2,429,350,150,100.0,1,within an hour,3,28,38.90644,-77.01744000000002
15815620,Brookland,Apartment,4,1.0,1,80,0,70,96.0,1,within an hour,2,25,38.92114,-76.98823
15817486,Capitol Hill,Townhouse,6,1.0,2,162,200,100,94.0,0,,1,1125,38.88134,-76.99526
15820718,Friendship Heights,House,2,2.0,1,125,0,35,100.0,1,within an hour,2,21,38.94275,-77.08189
15820983,Friendship Heights,House,1,2.0,1,60,0,35,100.0,1,within an hour,2,60,38.944,-77.08181
15830510,Columbia Heights,House,5,2.5,3,350,0,0,,0,,4,8,38.93116,-77.04172
15831131,Union Station,House,1,1.5,1,40,0,0,100.0,0,,1,1125,38.90064,-76.99219000000002
15834530,West End,Apartment,1,1.0,1,50,0,0,,0,,6,9,38.90127,-77.05155
15841733,Edgewood,Apartment,2,1.0,1,55,500,75,100.0,0,,2,5,38.91475,-77.00239
15843220,Edgewood,Townhouse,12,2.5,4,350,1000,350,96.0,0,within an hour,2,1125,38.91465,-77.00529
15843584,Capitol Hill,Condominium,4,1.0,1,105,200,70,100.0,0,,2,1125,38.8909,-76.9858
15844475,Columbia Heights,House,3,2.5,1,59,0,20,93.0,0,within an hour,1,1125,38.92755,-77.02316
15845637,Brookland,House,2,1.0,1,55,0,0,97.0,0,within a few hours,1,1124,38.93296,-76.98998
15852075,Brightwood Park,Apartment,4,1.5,2,700,0,0,,0,,2,1125,38.95695,-77.02615
15852221,Edgewood,Townhouse,8,2.5,2,182,150,120,97.0,1,within an hour,2,20,38.90769,-77.01115
15853530,Spring Valley,Apartment,2,1.0,1,100,0,50,98.0,1,within an hour,4,1125,38.91162,-77.0828
15854610,Dupont Circle,Apartment,4,1.0,2,95,0,50,100.0,0,,10,1125,38.91062,-77.03595
15855570,West End,Apartment,4,2.0,2,1100,0,0,,0,,1,9,38.90694000000001,-77.05033
15856256,Edgewood,Apartment,3,1.0,1,80,0,25,96.0,1,,2,7,38.91556,-77.01225
15856536,Union Station,Townhouse,6,2.5,3,175,250,125,95.0,0,,4,30,38.89349,-76.99273000000002
15857905,Capitol Hill,Townhouse,9,2.5,3,325,250,265,100.0,1,within an hour,2,28,38.88743,-76.98864
15858452,Union Station,Townhouse,2,2.0,1,85,0,18,97.0,0,within an hour,1,14,38.89958,-76.99455999999998
15859380,Howard University,Apartment,4,1.5,2,199,0,20,,0,,4,8,38.91871,-77.03415
15861412,Capitol Hill,Loft,4,1.0,1,175,100,50,80.0,0,,2,1125,38.89109000000001,-76.99695
15866324,Kalorama Heights,Condominium,2,1.0,1,169,0,0,98.0,0,,3,14,38.92346,-77.03794
15867304,Brookland,Townhouse,2,1.0,1,62,0,18,98.0,1,within a few hours,1,5,38.92791,-76.99240999999998
15869031,Union Station,Townhouse,4,2.0,2,1100,500,110,100.0,0,within a day,3,10,38.90211,-77.00093000000003
15874419,Brightwood Park,Apartment,2,1.0,1,90,0,50,100.0,0,within a day,29,90,38.95475,-77.02490999999998
15881503,Dupont Circle,Apartment,2,1.0,0,80,0,72,96.0,1,within an hour,2,1125,38.9136,-77.03494
15882420,Capitol Hill,House,8,2.5,4,500,0,60,,1,,4,7,38.88548,-76.98204
15888141,Capitol Hill,Apartment,6,1.0,1,168,100,95,98.0,1,within an hour,2,1125,38.88635,-77.00133000000002
15889532,Brookland,House,2,1.0,1,55,0,0,96.0,0,within a few hours,1,1125,38.93284,-76.98994
15889765,Brookland,House,2,1.0,1,60,0,0,97.0,0,within a few hours,1,1125,38.9334,-76.98901
15898333,Shaw,Apartment,4,1.5,2,900,0,50,,0,,3,4,38.90815,-77.02646999999997
15899330,Takoma,Apartment,2,1.0,1,150,0,20,96.0,0,within an hour,2,1125,38.95894000000001,-77.01569
15902753,Kalorama Heights,Apartment,2,1.0,1,99,0,65,97.0,1,within an hour,2,30,38.92435,-77.04505
15911315,Ivy City,Apartment,2,1.0,1,215,0,30,97.0,0,within an hour,30,60,38.90594,-76.98589
15911619,Downtown,Townhouse,2,1.0,1,125,0,10,100.0,0,,1,1125,38.90563,-77.01671999999998
15914701,Columbia Heights,Townhouse,2,2.5,1,40,0,20,87.0,0,within an hour,1,1125,38.92838,-77.02199999999998
15915465,Capitol Hill,Townhouse,8,2.0,3,50,0,65,94.0,0,within an hour,3,160,38.8784,-76.9818
15926041,Twining,House,9,3.0,5,285,500,250,91.0,0,within a few hours,4,1125,38.87344,-76.95343000000003
15931081,Takoma,Townhouse,6,2.0,2,120,120,100,98.0,0,,4,1125,38.96864,-77.02358000000002
15933106,Shaw,Apartment,4,1.0,2,500,0,0,,0,,4,31,38.90937,-77.03047
15935211,Kalorama Heights,Condominium,2,1.0,1,175,500,100,97.0,0,within an hour,4,1125,38.92177,-77.03905999999998
15935256,Downtown,Apartment,2,1.5,2,150,0,0,94.0,0,,1,1125,38.90386,-77.01888000000002
15935358,Union Station,House,5,1.5,3,195,200,120,98.0,1,,3,365,38.89384,-76.99263
15937364,Capitol Hill,Apartment,4,1.0,1,99,0,40,98.0,1,within an hour,1,5,38.88362,-76.98262
15938415,Brightwood Park,Condominium,1,1.0,1,50,0,75,97.0,1,within a few hours,7,90,38.95803,-77.03395
15939124,Capitol Hill,House,10,3.5,5,1500,1000,150,,0,within a day,3,6,38.88776,-76.98153
15939395,Downtown,Apartment,3,1.0,1,110,0,50,97.0,0,,3,12,38.90159,-77.01699
15940738,North Cleveland Park,Apartment,4,1.0,0,69,0,0,100.0,0,,3,10,38.94913,-77.06681
15940849,Brightwood Park,Guest suite,4,1.0,1,77,100,65,89.0,1,within an hour,1,1125,38.95899,-77.02409
15941087,Spring Valley,House,5,2.5,2,2000,500,80,99.0,1,,2,5,38.91655,-77.09697
15941800,Twining,Townhouse,16,2.0,1,13,0,0,81.0,0,within a day,1,90,38.87519,-76.96422
15942737,Brightwood Park,House,9,3.5,4,2500,1000,0,100.0,0,,2,5,38.94593,-77.03276
15949380,Capitol Hill,Apartment,2,1.0,1,80,1000,200,100.0,0,within a day,20,95,38.88645,-76.98191
15951056,Capitol Hill,Apartment,4,1.0,1,110,200,65,98.0,1,within an hour,1,1124,38.88547,-76.98394
15956435,Capitol Hill,House,8,2.5,3,395,150,130,100.0,1,within an hour,2,1125,38.88462,-77.00373
15956933,Capitol Hill,House,12,3.0,5,549,995,249,98.0,1,within a few hours,3,30,38.8822,-76.98565
15957295,Columbia Heights,House,2,2.0,1,45,0,20,91.0,0,,2,1125,38.92894,-77.03478
15957861,Twining,House,6,1.0,3,699,200,65,,0,,2,1125,38.86971,-76.96203
15958616,Union Station,Guest suite,4,1.0,1,109,0,40,94.0,0,within an hour,2,1125,38.90292,-76.99074
15962688,Brightwood Park,Townhouse,8,2.5,3,292,250,150,60.0,0,within a day,7,28,38.95382,-77.01668000000002
15962871,Friendship Heights,House,2,1.0,1,70,0,8,99.0,1,within an hour,1,18,38.944,-77.08482
15963474,Takoma,Townhouse,8,2.5,3,250,300,250,100.0,0,,3,28,38.95653,-77.01371
15963788,Friendship Heights,House,2,1.0,1,68,0,15,99.0,1,within an hour,1,30,38.94265,-77.08393000000002
15963915,Friendship Heights,House,2,1.0,1,100,0,29,99.0,1,within an hour,2,1125,38.95079000000001,-77.0725
15964877,Union Station,House,10,2.5,3,2500,100,0,,0,within a day,1,1,38.89243,-76.98923
15967879,Downtown,Apartment,3,1.0,1,100,250,65,97.0,1,within an hour,1,30,38.90538,-77.01726
15968399,Kalorama Heights,Apartment,4,1.0,1,950,0,0,100.0,0,,2,6,38.92171,-77.04566
15968686,Cleveland Park,Apartment,2,1.0,0,450,0,0,,0,,3,4,38.93653,-77.05677
15969379,Union Station,House,7,2.5,3,325,0,0,,0,,2,1125,38.895,-77.00180999999998
15969755,West End,Apartment,2,1.0,1,150,0,55,,0,,1,1125,38.90194,-77.05230999999998
15970475,Cleveland Park,Guest suite,3,1.0,0,70,400,60,96.0,1,within an hour,1,1125,38.93493,-77.06011
15972085,Southwest Employment Area,Apartment,3,1.0,0,350,0,0,,0,,3,9,38.87444,-77.0187
15972360,Twining,Apartment,2,1.0,1,99,0,0,96.0,1,within an hour,1,30,38.86829,-76.98212
15973136,Brightwood Park,Other,2,1.0,1,50,0,35,99.0,0,within a day,30,1125,38.93756,-77.01961
15973858,Dupont Circle,Apartment,5,2.0,2,136,0,0,100.0,0,,2,1125,38.91335,-77.03899
15974494,Columbia Heights,Apartment,4,1.0,1,100,0,40,95.0,0,,28,30,38.92934,-77.03778
15975196,Downtown,Apartment,5,1.0,1,137,200,30,90.0,0,,2,1125,38.90526,-77.02967
15980497,Edgewood,Apartment,4,1.0,1,95,0,30,95.0,1,within an hour,2,30,38.90724,-77.01525
15980498,Downtown,Apartment,7,2.0,3,2900,0,100,93.0,0,,2,5,38.89899000000001,-77.03376999999998
15980784,Downtown,Apartment,4,1.0,1,1500,300,150,,0,,3,1125,38.90378,-77.01661999999997
15981013,Union Station,Apartment,2,1.0,1,125,300,45,98.0,1,within an hour,2,7,38.89797,-76.98066
15984452,Union Station,Apartment,4,1.0,1,775,100,25,,0,,1,1125,38.89855,-76.99188000000002
15984634,Twining,Townhouse,16,2.0,1,16,0,0,76.0,0,within a day,1,29,38.87651,-76.96427
15985071,Capitol Hill,Apartment,6,1.0,1,125,200,60,97.0,1,within an hour,2,1125,38.88456,-76.99204
15985843,Spring Valley,House,8,3.0,3,1200,0,0,,0,,3,1125,38.91136,-77.0818
15985947,Capitol View,Townhouse,8,3.5,3,225,100,0,95.0,0,within a day,2,13,38.88271,-76.92713
15988145,Dupont Circle,Apartment,3,1.0,1,200,0,0,,0,,1,1125,38.91325,-77.04312
15988991,Shaw,Apartment,2,1.0,1,250,300,80,98.0,0,,2,1125,38.90711,-77.02663000000003
15989188,Kalorama Heights,Apartment,2,1.0,1,80,100,10,96.0,0,,1,14,38.91876,-77.04134
15990064,Union Station,Other,4,1.0,1,1900,0,0,,0,,1,2,38.89727,-76.99391999999997
15996015,Cathedral Heights,House,4,1.5,2,818,0,100,,0,,3,7,38.92234000000001,-77.07571999999998
15996618,Union Station,House,10,3.5,3,4000,0,0,,0,,3,5,38.89776,-76.99533000000002
15998469,Dupont Circle,Apartment,6,2.0,2,500,0,75,,0,,2,6,38.91719000000001,-77.04015
15999394,Cathedral Heights,Townhouse,10,2.5,5,860,300,200,98.0,0,within a day,2,1125,38.92287,-77.07355
16000328,Columbia Heights,Condominium,5,2.0,2,127,1000,95,99.0,1,within an hour,2,30,38.92843,-77.03068
16002068,Edgewood,House,2,1.0,1,68,0,50,100.0,1,within an hour,2,1125,38.91554,-77.00717
16002608,Edgewood,House,4,1.5,2,1000,0,75,,0,,2,1125,38.91695,-77.00399999999998
16012444,Howard University,Condominium,8,2.0,2,500,0,25,,0,,2,1125,38.91873,-77.02752
16014998,River Terrace,House,8,2.0,3,500,0,0,,0,,3,7,38.89071,-76.95318
16015940,Dupont Circle,Apartment,3,1.0,0,190,0,0,100.0,0,,1,9,38.91341,-77.04381
16016075,Shaw,Apartment,2,1.0,1,415,0,40,100.0,0,,1,1125,38.90774,-77.03311
16016079,Edgewood,Apartment,2,1.0,1,1000,0,0,,0,,1,3,38.90672,-77.01335999999998
16016373,Capitol Hill,Apartment,4,1.0,0,1500,0,0,,0,,3,4,38.8917,-77.0011
16016813,Howard University,House,2,1.0,1,100,0,50,100.0,0,,2,120,38.91537,-77.02053000000002
16018100,Capitol Hill,House,3,1.0,1,88,0,30,100.0,0,within an hour,3,1125,38.88284,-76.98491
16018361,Georgetown,Townhouse,8,1.5,3,1750,0,0,,0,,3,4,38.9064,-77.06709000000002
16019177,Shaw,Apartment,5,1.0,2,195,150,75,93.0,0,a few days or more,2,6,38.9112,-77.02175
16019481,Shaw,Apartment,5,1.0,2,1300,500,0,,0,,2,3,38.91143,-77.02956
16019709,Takoma,Guest suite,2,1.0,1,100,0,0,94.0,0,,2,15,38.97628,-77.02569
16023048,North Cleveland Park,Apartment,3,1.0,1,250,0,35,100.0,1,within an hour,5,120,38.95049,-77.07005
16024912,Edgewood,Condominium,5,2.5,2,1500,250,0,,0,,3,1125,38.91527,-77.0106
16025364,Historic Anacostia,Townhouse,3,1.0,1,65,0,20,95.0,0,within an hour,1,14,38.86069000000001,-76.98645
16028699,Twining,Apartment,3,1.0,1,125,150,100,60.0,0,,2,7,38.87799,-76.96283000000003
16030166,Dupont Circle,Condominium,4,1.0,1,75,100,100,100.0,0,,3,14,38.91723,-77.03721999999998
16031568,Union Station,House,2,1.0,1,180,0,80,96.0,0,,2,14,38.89707,-77.00268
16031775,Columbia Heights,Apartment,8,3.0,4,1000,300,75,,0,,1,3,38.92806,-77.02466
16031980,Shaw,Condominium,2,1.0,1,1000,0,0,,0,,3,7,38.91019,-77.03168000000002
16034328,North Cleveland Park,Apartment,3,1.0,1,400,0,20,,0,,3,9,38.93989000000001,-77.06045
16037250,Dupont Circle,Apartment,4,1.5,1,234,0,75,90.0,0,,2,4,38.91288,-77.03473000000002
16037361,Howard University,Apartment,4,1.0,0,1000,0,0,,0,,1,1125,38.91806,-77.03414000000002
16039548,Union Station,House,5,1.5,2,1699,750,0,,0,,3,7,38.89812,-76.98664000000002
16040067,Cathedral Heights,Apartment,4,1.0,1,1100,0,0,,0,,2,1125,38.93469,-77.07307
16040342,Near Southeast,Townhouse,2,1.0,0,75,250,100,98.0,0,within a day,21,120,38.87657,-77.00265999999998
16040654,North Cleveland Park,Apartment,2,0.0,0,120,0,0,100.0,1,within a few hours,1,1125,38.94235,-77.06249
16040704,Brightwood Park,Apartment,4,1.0,1,100,0,0,95.0,0,,1,1125,38.94688,-77.03368
16040791,Kalorama Heights,Apartment,2,1.0,1,114,2500,150,100.0,0,,1,30,38.92137,-77.04553
16041331,Union Station,Guest suite,4,1.0,1,79,0,100,99.0,1,within an hour,3,28,38.90194,-76.99202
16041824,Capitol Hill,Townhouse,8,2.5,3,385,100,120,100.0,0,within an hour,3,9,38.88227,-77.00046999999998
16042165,Capitol Hill,House,8,2.5,3,3000,0,0,,0,,3,4,38.88598,-76.98585
16042365,Union Station,House,2,1.5,1,85,0,7,89.0,0,,2,7,38.90056,-76.99287
16042606,Union Station,House,2,1.5,1,43,0,0,97.0,0,,1,7,38.90245,-76.99508
16042777,Union Station,House,8,2.5,4,110,0,0,,0,,1,7,38.90195,-76.99438
16047690,Brightwood Park,Apartment,4,1.0,0,51,100,50,98.0,1,within a few hours,2,1125,38.95762,-77.01926999999998
16047780,Columbia Heights,Condominium,4,1.0,1,74,0,0,,0,,1,1125,38.92675,-77.03362
16048145,Edgewood,House,6,2.5,3,2500,0,0,,0,,3,7,38.91754,-77.01080999999998
16048230,Shaw,Apartment,1,1.0,1,69,100,0,89.0,0,within a day,15,1125,38.90993,-77.02879
16049215,Cathedral Heights,House,8,3.5,4,891,850,175,100.0,1,within a few hours,3,55,38.92161,-77.07154
16050016,Cleveland Park,House,6,4.5,5,875,500,350,100.0,0,a few days or more,3,7,38.92856,-77.05729000000002
16050332,Howard University,Condominium,4,2.0,2,250,0,0,100.0,0,,2,7,38.91513,-77.02195999999998
16052295,Capitol Hill,Guesthouse,4,1.0,1,105,0,40,99.0,0,within a few hours,2,7,38.88226,-76.98254
16053784,Columbia Heights,House,8,3.5,4,2000,0,0,,0,,2,3,38.92737,-77.03003000000002
16056529,Edgewood,Apartment,4,1.0,1,400,0,0,,0,,3,5,38.91422,-77.01021999999998
16056608,Dupont Circle,Apartment,2,1.0,1,95,5000,85,98.0,1,within an hour,2,1125,38.91583,-77.03706
16064438,Union Station,Apartment,5,1.0,2,75,0,0,,0,,1,1125,38.89295,-77.00183
16065506,Columbia Heights,Apartment,2,1.0,1,200,0,0,,0,,5,10,38.93248,-77.02887
16067050,Lamont Riggs,House,4,1.0,2,210,0,45,100.0,0,,3,3,38.96872000000001,-77.0105
16067514,Capitol Hill,Townhouse,4,3.5,2,500,500,100,100.0,0,,2,1125,38.88389,-76.99598
16067657,Congress Heights,Townhouse,1,1.0,1,100,0,0,100.0,0,,2,30,38.83099,-76.99149
16067986,Union Station,House,2,1.5,1,45,0,5,73.0,0,,1,7,38.90093,-76.99351
16068604,Near Southeast,Condominium,2,1.0,1,75,0,20,100.0,1,within an hour,2,32,38.87702,-76.98351
16070726,Howard University,Apartment,4,1.0,1,508,0,0,,0,,2,3,38.91472,-77.03199000000002
16071149,Kalorama Heights,Apartment,5,2.5,2,137,0,0,100.0,0,,2,1125,38.92113,-77.03671
16071415,Howard University,Apartment,5,2.5,1,600,0,75,,0,,2,3,38.9181,-77.02823000000002
16071525,Spring Valley,Townhouse,2,1.0,1,71,0,100,100.0,0,,2,15,38.91531,-77.09663
16076482,Capitol Hill,House,8,3.5,4,600,2500,200,100.0,0,within an hour,3,10,38.88366,-76.99774000000002
16077352,Georgetown,House,3,1.5,1,150,0,75,99.0,0,,2,14,38.90826,-77.05764
16078166,Georgetown,House,4,2.0,2,275,0,100,94.0,0,within an hour,3,1125,38.90824,-77.05588
16078659,Edgewood,Apartment,2,1.0,2,300,200,0,100.0,0,,2,10,38.91528,-77.00248
16078903,Congress Heights,House,3,3.5,2,1000,0,0,,0,,1,5,38.82936,-77.00882
16079880,Union Station,Apartment,4,2.0,2,1100,0,0,,0,,2,7,38.90186,-77.00196
16081492,Capitol Hill,House,6,2.5,3,1500,0,100,,0,,2,1125,38.88349,-76.98836
16082532,Brightwood Park,Apartment,2,1.0,1,50,0,50,87.0,0,,4,15,38.95163,-77.01357
16082687,Near Southeast,Apartment,5,1.0,2,299,100,20,100.0,0,,2,1125,38.8804,-77.00747
16082864,Capitol Hill,House,5,1.5,1,67,200,57,100.0,1,within an hour,6,8,38.87975,-76.98653
16083694,Columbia Heights,Condominium,4,2.0,2,1223,300,50,,0,,3,1125,38.92645,-77.03443
16084468,Howard University,Townhouse,2,2.0,1,99,0,0,95.0,0,within an hour,1,1125,38.91859,-77.0157
16085583,Union Station,House,5,2.5,3,990,0,0,,0,,3,1125,38.9002,-76.9903
16086162,Edgewood,Apartment,2,1.0,1,38,200,0,100.0,0,,1,1125,38.927,-77.00514
16086752,Capitol Hill,Apartment,4,1.0,1,100,200,0,100.0,0,,2,1125,38.89092,-76.98337
16087082,Edgewood,House,6,2.5,2,800,0,0,,0,,3,4,38.91213,-77.00209
16087309,Capitol Hill,House,8,2.0,3,1500,1000,100,,0,,1,1125,38.88924,-76.98745
16095914,Brightwood Park,House,8,2.5,3,400,750,125,100.0,0,within an hour,1,180,38.94477,-77.03283
16098337,Capitol Hill,Condominium,4,2.0,2,1200,500,50,,0,,3,14,38.88115,-76.98264
16100501,Shaw,Condominium,3,2.0,2,800,0,0,100.0,0,,1,1125,38.90725,-77.03059
16101136,Capitol Hill,Townhouse,1,1.0,1,115,250,65,100.0,1,within a few hours,14,1125,38.88355,-76.99615
16105033,Georgetown,Townhouse,4,2.0,3,465,0,100,100.0,0,,3,1125,38.91195,-77.06692
